gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,transcript_id,cds_start,cds_length,tx_length,cds_end,minus_log10_p,is_MAPT,colour,alpha,colour2,name
ENSG00000178234.12,141.75691127425017,-0.28043515583249995,0.2928101487121696,-0.9577371449244603,0.33819532121156565,0.9999764011711453,GALNT11,ENST00000434507.5,438,1827,2747,2264,0.47083240497616796,FALSE,grey60,0.2,grey60,
ENSG00000055609.17,697.7801319472427,0.08459638578207801,0.21023215450556665,0.4023950854760327,0.687393286289347,0.9999764011711453,KMT2C,ENST00000262189.10,220,14736,16862,14955,0.1627947138946452,FALSE,grey60,0.2,grey60,
ENSG00000196584.2,372.8309046060481,-0.010263638061075653,0.4453498884721248,-0.02304623471735319,0.9816133927586433,0.9999764011711453,XRCC2,ENST00000359321.1,87,843,3067,929,0.008059524892403329,FALSE,grey60,0.2,grey60,
ENSG00000133627.17,62.8335743734071,0.05677571281115332,0.5023223940708049,0.11302644174599648,0.9100095920525515,0.9999764011711453,ACTR3B,ENST00000256001.12,135,1257,2216,1391,0.04095402992776545,FALSE,grey60,0.2,grey60,
ENSG00000157212.18,158.34918931912387,0.26529730831977977,0.38604184990270635,0.687224217754221,0.49194144544674345,0.9999764011711453,PAXIP1,ENST00000404141.5,156,3210,3827,3365,0.30808658713658127,FALSE,grey60,0.2,grey60,
ENSG00000273344.1,47.064579762103314,0.13167707629926734,0.504006467327471,0.2612606877794527,0.7938914805907268,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.10023885853210808,FALSE,grey60,0.2,grey60,NA
ENSG00000186480.12,153.5285315115998,-0.06485525706001773,0.424563091868764,-0.1527576426263285,0.8785894018960989,0.9999764011711453,INSIG1,ENST00000340368.8,212,834,3010,1045,0.05621403977523186,FALSE,grey60,0.2,grey60,
ENSG00000184863.10,306.77699039663145,0.15407065295705197,0.2950464050668703,0.5221912563962028,0.6015371732175847,0.9999764011711453,RBM33,ENST00000401878.7,199,3513,10149,3711,0.22073752938077515,FALSE,grey60,0.2,grey60,
ENSG00000105983.20,195.17489043119195,-0.14724825175824763,0.2945763042806643,-0.49986454992643775,0.6171704552301954,0.9999764011711453,LMBR1,ENST00000353442.9,238,1473,7997,1710,0.20959487236522759,FALSE,grey60,0.2,grey60,
ENSG00000146909.7,210.07368999746683,0.4469890434878117,0.3833521670967287,1.1660010868675381,0.24361400604385783,0.9999764011711453,NOM1,ENST00000275820.3,16,2583,6077,2598,0.6132977465288979,FALSE,grey60,0.2,grey60,
ENSG00000009335.17,408.786725783202,0.13299555148412615,0.29679865907270414,0.4481002437802369,0.6540808521226605,0.9999764011711453,UBE3C,ENST00000348165.9,361,3252,5229,3612,0.1843685644274111,FALSE,grey60,0.2,grey60,
ENSG00000105993.14,375.0317015141298,-0.03184019979945771,0.25135401057664525,-0.1266747235359855,0.8991978523439347,0.9999764011711453,DNAJB6,ENST00000262177.8,206,981,2527,1186,0.04614473904847059,FALSE,grey60,0.2,grey60,
ENSG00000146918.19,314.03524213160387,-0.17158501069844317,0.27611358806985914,-0.6214290716291394,0.5343173490269235,0.9999764011711453,NCAPG2,ENST00000409339.3,115,3471,5253,3585,0.2722007242555448,FALSE,grey60,0.2,grey60,
ENSG00000117868.15,236.25424607708652,0.007925554872101044,0.25549402175862457,0.03102051005948246,0.9752531828806618,0.9999764011711453,ESYT2,ENST00000251527.9,67,2682,5960,2748,0.010882623630626519,FALSE,grey60,0.2,grey60,
ENSG00000126870.15,255.53519757276757,0.02333412915939429,0.3161096387486242,0.07381656962997574,0.9411563423368471,0.9999764011711453,WDR60,ENST00000407559.7,159,3201,3769,3359,0.02633822675945775,FALSE,grey60,0.2,grey60,
ENSG00000147364.16,176.35776280465709,0.69416492028898,0.3623323133397369,1.9158239404336646,0.05538750937465113,0.9999764011711453,FBXO25,ENST00000382824.5,120,1104,10386,1223,1.2565881634535132,FALSE,grey60,0.2,grey60,
ENSG00000104714.13,112.84643874862047,0.5295880452268035,0.3691569806658574,1.4345876495998333,0.15140463604242932,0.9999764011711453,ERICH1,ENST00000262109.7,79,1332,1813,1410,0.8198608264421605,FALSE,grey60,0.2,grey60,
ENSG00000182372.9,75.37792948640165,0.697560570673768,0.40119407709607663,1.7387110391131684,0.08208560329388172,0.9999764011711453,CLN8,ENST00000331222.5,306,861,7169,1166,1.0857330055880725,FALSE,grey60,0.2,grey60,
ENSG00000253982.1,55.55066870189293,-0.2840242038906043,0.43321247921932393,-0.6556233199986152,0.5120665171774113,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.29067362072973707,FALSE,grey60,0.2,grey60,NA
ENSG00000176595.3,60.91324346703922,0.21414823456467105,0.4117051109811508,0.52014956543611,0.6029593342786839,0.9999764011711453,KBTBD11,ENST00000320248.3,967,1872,6710,2838,0.21971197723615668,FALSE,grey60,0.2,grey60,
ENSG00000147316.12,81.59409231678418,0.8160288430469539,0.40799350590807487,2.0001025291584265,0.0454891937347125,0.9999764011711453,MCPH1,ENST00000344683.9,77,2508,8039,2584,1.3420917606786937,FALSE,grey60,0.2,grey60,
ENSG00000155189.11,503.20177957261075,0.5987820839666533,0.339093087581223,1.7658339432331456,0.0774237120718475,0.9999764011711453,AGPAT5,ENST00000285518.10,313,1095,3685,1407,1.1111260103139842,FALSE,grey60,0.2,grey60,
ENSG00000147324.10,238.7888372090887,0.9682455493227161,0.424543672694731,2.280673606974082,0.022567768072994612,0.9999764011711453,MFHAS1,ENST00000276282.6,588,3159,6414,3746,1.6465113900366768,FALSE,grey60,0.2,grey60,
ENSG00000104626.14,109.20252917144839,0.37738263040341424,0.28671801192261903,1.316215287183507,0.18810179414806513,0.9999764011711453,ERI1,ENST00000523898.5,680,1050,5036,1729,0.7256070620525538,FALSE,grey60,0.2,grey60,
ENSG00000173273.15,143.73218110611882,0.24354351394748303,0.2966593129490544,0.8209535427236259,0.4116727310247298,0.9999764011711453,TNKS,ENST00000310430.10,27,3984,9620,4010,0.38544789947739244,FALSE,grey60,0.2,grey60,
ENSG00000254093.8,65.91343813607523,0.922375532449433,0.40328598172215957,2.287149998397157,0.022187069387802766,0.9999764011711453,PINX1,ENST00000314787.7,121,987,1545,1107,1.6539000584150676,FALSE,grey60,0.2,grey60,
ENSG00000104643.9,278.7921640505045,0.30679172902306734,0.2710086589112358,1.1320366303260871,0.2576190346484538,0.9999764011711453,MTMR9,ENST00000221086.7,474,1650,7481,2123,0.5890220514931921,FALSE,grey60,0.2,grey60,
ENSG00000154319.15,113.35205949760909,0.07091941067889158,0.548847448908004,0.12921515954933202,0.8971874011853094,0.9999764011711453,FAM167A,ENST00000284486.8,540,645,4094,1184,0.047116833655851086,FALSE,grey60,0.2,grey60,
ENSG00000136574.17,109.78650758394183,0.19708788586651493,0.4032313371071938,0.48877125294982143,0.6250036522360065,0.9999764011711453,GATA4,ENST00000532059.5,81,1332,1459,1412,0.204117444829829,FALSE,grey60,0.2,grey60,
ENSG00000154328.15,163.76258297062265,0.12080856086217841,0.4473919459651669,0.2700284659831233,0.7871383540864325,0.9999764011711453,NEIL2,ENST00000284503.6,600,999,2671,1598,0.1039489256646598,FALSE,grey60,0.2,grey60,
ENSG00000079459.12,272.05882411031683,0.05941246970983685,0.34403722846900286,0.17269197863913674,0.8628935491814783,0.9999764011711453,FDFT1,ENST00000618539.4,712,1254,2660,1965,0.0640427776968454,FALSE,grey60,0.2,grey60,
ENSG00000164733.20,556.0951817186819,0.038541109659248673,0.34538943233450264,0.11158740265661166,0.9111505608588346,0.9999764011711453,CTSB,ENST00000353047.10,255,1020,3875,1274,0.04040985316150779,FALSE,grey60,0.2,grey60,
ENSG00000164741.14,57.52621002862412,1.0543606068113487,0.49836958273028026,2.1156199000651554,0.03437714796433675,0.9999764011711453,DLC1,ENST00000276297.8,411,4587,7447,4997,1.463730156582339,FALSE,grey60,0.2,grey60,
ENSG00000104723.20,243.62988841092334,0.43989314891312403,0.2719596338217608,1.617494268290657,0.10577163191838088,0.9999764011711453,TUSC3,ENST00000503731.5,149,1047,1498,1195,0.9756307949973816,FALSE,grey60,0.2,grey60,
ENSG00000104219.12,76.35756243454344,0.6861392900635873,0.441859260830681,1.5528457834598008,0.12045998188299756,0.9999764011711453,ZDHHC2,ENST00000262096.12,696,1104,6377,1799,0.9191572064826787,FALSE,grey60,0.2,grey60,
ENSG00000198791.11,1123.8693960049245,0.45381381776625357,0.32070522617015657,1.4150496491300506,0.15705393947208782,0.9999764011711453,CNOT7,ENST00000361272.8,300,858,6913,1157,0.8039511654766731,FALSE,grey60,0.2,grey60,
ENSG00000155975.9,60.55720401081999,-0.029434995431496615,0.39996759575388924,-0.07359345042944118,0.941333882808322,0.9999764011711453,VPS37A,ENST00000324849.8,675,1194,4906,1868,0.026256308833643598,FALSE,grey60,0.2,grey60,
ENSG00000078674.17,1029.4778305893747,0.7287347134242492,0.29100504223024304,2.5041996105609563,0.012272877166231301,0.9091191651815865,PCM1,ENST00000325083.12,440,6075,6820,6514,1.9110536124205113,FALSE,grey60,0.2,grey60,
ENSG00000104763.18,237.9866450798592,0.3422212955621513,0.31364024548683955,1.0911268578780366,0.2752170662682963,0.9999764011711453,ASAH1,ENST00000381733.9,198,1236,2512,1433,0.5603246389091288,FALSE,grey60,0.2,grey60,
ENSG00000156011.16,159.84244247494965,0.05284657714794861,0.32119406871219475,0.1645316096895353,0.8693126648725491,0.9999764011711453,PSD3,ENST00000327040.12,104,3144,11689,3247,0.060823993164198474,FALSE,grey60,0.2,grey60,
ENSG00000104613.11,88.37537185148805,0.7417710690483207,0.41509966322922676,1.786971021074279,0.07394217241293988,0.9999764011711453,INTS10,ENST00000397977.7,399,2133,2804,2531,1.1311077940510836,FALSE,grey60,0.2,grey60,
ENSG00000036565.14,192.26272796094239,0.5025791441751077,0.718040008028961,0.6999319516397157,0.4839698021945868,0.9999764011711453,SLC18A1,ENST00000440926.3,472,1578,2956,2049,0.31518173577170744,FALSE,grey60,0.2,grey60,
ENSG00000147416.10,370.84780339755,0.15867564199401157,0.32509877838932466,0.48808439939441506,0.6254900607652016,0.9999764011711453,ATP6V1B2,ENST00000276390.6,41,1536,2875,1576,0.2037795869923403,FALSE,grey60,0.2,grey60,
ENSG00000061337.15,74.10853453272269,-0.5644299817826811,0.5106134439900121,-1.1053958496904004,0.2689881013519921,0.9999764011711453,LZTS1,ENST00000381569.5,359,1791,5706,2149,0.5702669305234747,FALSE,grey60,0.2,grey60,
ENSG00000130227.16,253.47116403955638,0.5027612591308442,0.29479916981787485,1.7054364822039598,0.08811304913364992,0.9999764011711453,XPO7,ENST00000252512.13,101,3264,4861,3364,1.054959769827719,FALSE,grey60,0.2,grey60,
ENSG00000158863.21,53.172934683595734,0.659125580573768,0.4656519961079342,1.415489649100502,0.15692498115544448,0.9999764011711453,FAM160B2,ENST00000289921.7,47,2232,4245,2278,0.8043079148301079,FALSE,grey60,0.2,grey60,
ENSG00000168476.11,122.62646110928063,0.594239753905646,0.3647461860161522,1.6291870256302858,0.10327343271425934,0.9999764011711453,REEP4,ENST00000306306.7,470,774,1710,1243,0.9860113871885935,FALSE,grey60,0.2,grey60,
ENSG00000168495.12,425.20772527213757,0.7584877567208664,0.318749807012278,2.3795708735649526,0.017332809555055267,0.976246856712227,POLR3D,ENST00000397802.8,216,1197,5494,1412,1.7611310347840676,FALSE,grey60,0.2,grey60,
ENSG00000104635.13,119.68636355176754,0.599807331042244,0.28194995570177434,2.1273538757944532,0.0333906914500842,0.9999764011711453,SLC39A14,ENST00000381237.5,120,1479,4641,1598,1.476374587539015,FALSE,grey60,0.2,grey60,
ENSG00000120896.13,54.85592274377543,0.07632907557473127,0.4480016384919515,0.17037677770926846,0.864713833827314,0.9999764011711453,SORBS3,ENST00000240123.11,384,2016,3459,2399,0.06312759305767485,FALSE,grey60,0.2,grey60,
ENSG00000147457.13,86.77283672390313,-0.40588928578113914,0.417929555872517,-0.971190670958312,0.33145333860912035,0.9999764011711453,CHMP7,ENST00000397677.5,649,1362,3403,2010,0.47957760213380707,FALSE,grey60,0.2,grey60,
ENSG00000104679.10,92.60647131651739,0.5857669025562096,0.4163160043108435,1.407024703568314,0.15942006361916716,0.9999764011711453,R3HCC1,ENST00000265806.10,269,1323,1773,1591,0.7974570218937734,FALSE,grey60,0.2,grey60,
ENSG00000134013.15,50.55348972177391,0.4665443084163279,0.4304371109791624,1.0838849544246512,0.27841581137371124,0.9999764011711453,LOXL2,ENST00000389131.7,371,2325,3549,2695,0.5553061045594421,FALSE,grey60,0.2,grey60,
ENSG00000197217.12,168.58219436631597,0.605669915985453,0.30114478313836823,2.011224998399402,0.04430169643933111,0.9999764011711453,ENTPD4,ENST00000358689.8,237,1851,5861,2087,1.3535796430741316,FALSE,grey60,0.2,grey60,
ENSG00000147454.13,241.42710583087344,0.5948603618926296,0.31043449571965936,1.9162186229130398,0.05533727389812853,0.9999764011711453,SLC25A37,ENST00000519973.5,199,1017,4823,1215,1.2569822394878323,FALSE,grey60,0.2,grey60,
ENSG00000104722.13,555.0634261937473,-0.15654522879270663,0.7885935099695623,-0.19851194159428076,0.8426445426234714,0.9999764011711453,NEFM,ENST00000221166.9,783,2751,4020,3533,0.07435558757293678,FALSE,grey60,0.2,grey60,
ENSG00000277586.2,532.1063781915223,-0.377333532347566,0.6670519121548206,-0.5656734138256815,0.5716158114925926,0.9999764011711453,NEFL,ENST00000610854.1,596,1632,4082,2227,0.24289576667426074,FALSE,grey60,0.2,grey60,
ENSG00000104756.15,85.74757587977952,0.41114414745546335,0.46540021209464066,0.8834206276035298,0.3770090497858313,0.9999764011711453,KCTD9,ENST00000221200.8,222,1170,3401,1391,0.4236482247945331,FALSE,grey60,0.2,grey60,
ENSG00000184661.13,188.3263107208784,0.22434757289797747,0.29397931027862634,0.7631406872998864,0.44537949715609293,0.9999764011711453,CDCA2,ENST00000330560.7,478,3072,3731,3549,0.3512697793920594,FALSE,grey60,0.2,grey60,
ENSG00000221914.9,564.2777561471677,0.5954054979945893,0.31173267639751723,1.909987444612115,0.05613482991202207,0.9999764011711453,PPP2R2A,ENST00000315985.7,32,1374,1878,1405,1.250767588924165,FALSE,grey60,0.2,grey60,
ENSG00000104765.15,339.0665021164308,-0.13948042374007116,0.393104107949133,-0.35481802636903426,0.7227259228436342,0.9999764011711453,BNIP3L,ENST00000380629.6,234,660,3610,893,0.14102636766190466,FALSE,grey60,0.2,grey60,
ENSG00000240694.8,96.25114049311881,0.016749981324765233,0.3611452714119442,0.046380176207981384,0.9630072366016874,0.9999764011711453,PNMA2,ENST00000522362.6,896,1095,4965,1990,0.016370449319523573,FALSE,grey60,0.2,grey60,
ENSG00000092964.17,548.419158608387,-0.02891731118600105,0.3225852812674495,-0.08964237634272669,0.9285714084921464,0.9999764011711453,DPYSL2,ENST00000521913.6,305,2034,4805,2338,0.03218469276251678,FALSE,grey60,0.2,grey60,
ENSG00000015592.16,63.19982762984352,-2.020851800464084,1.0780726214417207,-1.8745043332624218,0.06086094536251482,0.9999764011711453,STMN4,ENST00000350889.8,115,651,2288,765,1.2156613059618333,FALSE,grey60,0.2,grey60,
ENSG00000120915.13,74.33522305674435,0.2553289205706601,0.5476694316618287,0.4662099175334637,0.6410652511682688,0.9999764011711453,EPHX2,ENST00000521400.5,431,1668,3140,2098,0.19309776333600717,FALSE,grey60,0.2,grey60,
ENSG00000120885.21,206.077885043879,0.6088400884612875,0.7525918264138063,0.8089910986178075,0.4185202663952574,0.9999764011711453,CLU,ENST00000316403.14,407,1350,3080,1756,0.3782835069167874,FALSE,grey60,0.2,grey60,
ENSG00000168077.13,58.57499994371401,0.7860819465716522,0.5639076532527943,1.3939905621732345,0.16332045465627443,0.9999764011711453,SCARA3,ENST00000301904.3,21,1821,3510,1841,0.7869594197456342,FALSE,grey60,0.2,grey60,
ENSG00000147419.17,527.0411815970125,0.36833301047228806,0.3101726258865485,1.1875097275896063,0.23502662188765858,0.9999764011711453,CCDC25,ENST00000356537.8,95,627,3626,721,0.6288829416258221,FALSE,grey60,0.2,grey60,
ENSG00000171320.14,109.96039396145214,-0.11027988938020229,0.38219627444616067,-0.28854255458143463,0.7729314610876801,0.9999764011711453,ESCO2,ENST00000305188.12,239,1806,3922,2044,0.11185901499644257,FALSE,grey60,0.2,grey60,
ENSG00000168078.9,229.76907730518326,0.6838937771988177,0.28167364346121115,2.4279651045625634,0.015183804120320936,0.9667491551185242,PBK,ENST00000522944.5,394,1002,1499,1395,1.8186194075256112,FALSE,grey60,0.2,grey60,
ENSG00000134014.16,76.83176932514965,0.38975089381442085,0.32760105497284886,1.189711961845553,0.23415962225284853,0.9999764011711453,ELP3,ENST00000256398.12,378,1644,3452,2021,0.6304879911791319,FALSE,grey60,0.2,grey60,
ENSG00000186918.13,125.57503139870857,0.20951457111123045,0.27883436814047696,0.7513943582653227,0.45241535704901625,0.9999764011711453,ZNF395,ENST00000344423.9,133,1542,4808,1674,0.34446266155284133,FALSE,grey60,0.2,grey60,
ENSG00000104290.10,304.47670955894273,0.3510259715543311,0.41572548448039653,0.8443696252902765,0.3984628903230607,0.9999764011711453,FZD3,ENST00000537916.2,484,2001,13740,2484,0.39961211913205835,FALSE,grey60,0.2,grey60,
ENSG00000012232.8,181.63900966514254,0.0035148226175220256,0.2745591131882402,0.012801697152599089,0.9897860024748213,0.9999764011711453,EXTL3,ENST00000220562.8,903,2760,6483,3662,0.004458692261506409,FALSE,grey60,0.2,grey60,
ENSG00000147421.17,129.70030215275395,0.8669157131881049,0.3078077509800382,2.816419373546983,0.004856223031008576,0.721741698484114,HMBOX1,ENST00000524238.3,6,1332,1731,1337,2.3137013756988574,FALSE,grey60,0.2,grey60,
ENSG00000197892.12,56.79231277872632,0.6100615787256303,0.4454981025632231,1.3693920921673355,0.1708767448140704,0.9999764011711453,KIF13B,ENST00000524189.5,40,5481,8745,5520,0.767317037841801,FALSE,grey60,0.2,grey60,
ENSG00000120875.8,176.37958999278715,-0.3298491256522771,0.33683949302777266,-0.9792471859143927,0.32745785905252767,0.9999764011711453,DUSP4,ENST00000240100.6,391,1185,5537,1575,0.4848445819577712,FALSE,grey60,0.2,grey60,
ENSG00000133872.13,602.762993619229,0.19860886262996666,0.22949047006801665,0.865434031187015,0.3868006092385487,0.9999764011711453,SARAF,ENST00000256255.10,259,1020,2154,1278,0.4125128505437115,FALSE,grey60,0.2,grey60,
ENSG00000104660.18,518.1591243927389,0.35543105692657995,0.2083184394992517,1.7061910495343198,0.08797251464866944,0.9999764011711453,LEPROTL1,ENST00000523116.5,34,510,1389,543,1.0556529937694432,FALSE,grey60,0.2,grey60,
ENSG00000271869.1,54.419130978990694,-0.008031521470401306,0.47004157774175015,-0.017086831996836624,0.9863673439245725,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.005961314543029094,FALSE,grey60,0.2,grey60,NA
ENSG00000104671.7,99.36026007934956,0.37180276900537396,0.429416753617074,0.8658320055600894,0.38658229488815987,0.9999764011711453,DCTN6,ENST00000221114.7,88,573,1127,660,0.41275804013791284,FALSE,grey60,0.2,grey60,
ENSG00000127589.4,209.92894789484717,-0.1331735327780522,0.42020169677325786,-0.3169276416556524,0.7512985073623413,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.12418747399125879,FALSE,grey60,0.2,grey60,NA
ENSG00000157110.15,100.38413688128522,0.28690814699215444,0.33437958309803084,0.8580312958522976,0.390875182579599,0.9999764011711453,RBPMS,ENST00000339877.8,583,660,1341,1242,0.40796190288800915,FALSE,grey60,0.2,grey60,
ENSG00000197265.8,298.32861669253475,0.4692257387790818,0.32760349647774356,1.4322977130097867,0.15205863733230823,0.9999764011711453,GTF2E2,ENST00000355904.8,284,876,1762,1159,0.8179889057452991,FALSE,grey60,0.2,grey60,
ENSG00000104687.13,151.31074370061583,0.4252509944173158,0.33301260148732686,1.2769816893355586,0.2016087118506551,0.9999764011711453,GSR,ENST00000221130.10,165,1569,3192,1733,0.6954907052279031,FALSE,grey60,0.2,grey60,
ENSG00000104691.14,96.23279840609553,0.40348735060720003,0.33007935252227927,1.2223950014564027,0.2215582886066855,0.9999764011711453,UBXN8,ENST00000265616.9,26,813,1450,838,0.6545119981540929,FALSE,grey60,0.2,grey60,
ENSG00000104695.12,373.9936997552187,0.38210566142254754,0.33733453953678566,1.132720242484626,0.2573317541949986,0.9999764011711453,PPP2CB,ENST00000221138.8,452,930,2006,1381,0.5895066194610087,FALSE,grey60,0.2,grey60,
ENSG00000133863.8,91.31934146498351,1.1865404049706367,0.6027041569799643,1.968694576317782,0.04898817450588886,0.9999764011711453,NA,NA,NA,NA,NA,NA,1.309908743780871,FALSE,grey60,0.2,grey60,NA
ENSG00000165392.9,147.31067364683153,0.6987115865889885,0.39052292216517137,1.7891692060356676,0.07358756935915682,0.9999764011711453,WRN,ENST00000298139.5,250,4299,5215,4548,1.1331955418400785,FALSE,grey60,0.2,grey60,
ENSG00000198042.10,228.23385224200723,0.7522333042436985,0.3726564105730509,2.0185706803941863,0.04353186097375283,0.9999764011711453,MAK16,ENST00000360128.10,458,903,3991,1360,1.3611927664893695,FALSE,grey60,0.2,grey60,
ENSG00000133878.8,61.706795459911355,0.45773741755125164,0.476096726971389,0.9614378583593147,0.33633205656258863,0.9999764011711453,DUSP26,ENST00000256261.8,519,636,1835,1154,0.4732317371315375,FALSE,grey60,0.2,grey60,
ENSG00000147475.15,84.78764991205084,0.833507288491025,0.324872524203103,2.5656441416077866,0.010298442256978886,0.8599043068891582,ERLIN2,ENST00000276461.9,68,1020,6073,1087,1.987228461737632,FALSE,grey60,0.2,grey60,
ENSG00000147471.11,135.45532501306715,0.5534665435972981,0.3233152030879472,1.7118481850256384,0.08692464955558317,0.9999764011711453,PLPBP,ENST00000328195.7,68,828,2558,895,1.06085705153781,FALSE,grey60,0.2,grey60,
ENSG00000156675.15,88.54313752494298,0.38429559123210455,0.4980664106078076,0.7715750009383998,0.4403661853281414,0.9999764011711453,RAB11FIP1,ENST00000330843.8,14,3852,7811,3865,0.3561860368601732,FALSE,grey60,0.2,grey60,
ENSG00000187840.4,351.70964595363046,0.6052062629281941,0.34645808913452697,1.7468383100537084,0.08066538915735859,0.9999764011711453,EIF4EBP1,ENST00000338825.4,234,357,1020,590,1.093312766668608,FALSE,grey60,0.2,grey60,
ENSG00000129691.15,60.616828597812656,1.0069233692944428,0.53774085564881,1.8725067264594237,0.061136532184985,0.9999764011711453,ASH2L,ENST00000343823.10,310,1887,3090,2196,1.2136991991663248,FALSE,grey60,0.2,grey60,
ENSG00000156735.10,182.3168100797405,0.45591929081992766,0.34005543211271905,1.3407205054404274,0.18001121438789633,0.9999764011711453,BAG4,ENST00000287322.4,272,1374,4453,1645,0.7447004382574103,FALSE,grey60,0.2,grey60,
ENSG00000085788.13,100.47291201720523,0.11628802210234078,0.3761165636261696,0.3091808054960376,0.7571839940733872,0.9999764011711453,DDHD2,ENST00000397166.6,526,2136,4921,2661,0.1207985750556734,FALSE,grey60,0.2,grey60,
ENSG00000147535.16,122.1974279246799,-0.027301788441135115,0.32371062504597287,-0.08434010603531397,0.9327860259731865,0.9999764011711453,PLPP5,ENST00000424479.6,22,795,2130,816,0.0302179686830386,FALSE,grey60,0.2,grey60,
ENSG00000147548.16,739.1977214534905,0.47194202131817264,0.24740753140475769,1.9075491301276415,0.05644951531192239,0.9999764011711453,NSD3,ENST00000317025.12,519,4314,10776,4832,1.2483397826718963,FALSE,grey60,0.2,grey60,
ENSG00000077782.20,263.0855256987107,0.6039387519132574,0.28156645584613627,2.144924366428377,0.031958894686451064,0.9999764011711453,FGFR1,ENST00000425967.7,324,2562,5375,2885,1.495408249379199,FALSE,grey60,0.2,grey60,
ENSG00000147526.19,169.9741697291103,0.6071622065550647,0.3030447897432711,2.003539500116241,0.0451194122434008,0.9999764011711453,TACC1,ENST00000317827.8,380,2418,7802,2797,1.3456365664074783,FALSE,grey60,0.2,grey60,
ENSG00000169499.14,63.50898527424995,0.6084943109885481,0.5586157682993487,1.0892895358844772,0.27602622578054253,0.9999764011711453,PLEKHA2,ENST00000617275.4,179,1278,5582,1456,0.5590496528236341,FALSE,grey60,0.2,grey60,
ENSG00000169490.16,89.74953540790234,0.7400250013534062,0.36385399293944165,2.0338515330696754,0.04196656688479927,0.9999764011711453,TM2D2,ENST00000456397.6,95,645,3263,739,1.3770965572114644,FALSE,grey60,0.2,grey60,
ENSG00000104332.11,233.55667019338748,0.49544072046635473,0.6438881980341414,0.7694514699585852,0.44162534366068273,0.9999764011711453,SFRP1,ENST00000220772.7,339,945,4492,1283,0.3549460116009586,FALSE,grey60,0.2,grey60,
ENSG00000147533.16,374.55035973583244,0.5151494370517888,0.21318056835214425,2.4164934029110694,0.015670810202685716,0.9688756040274664,GOLGA7,ENST00000357743.8,202,414,2027,615,1.804908549322126,FALSE,grey60,0.2,grey60,
ENSG00000158669.11,453.4690131702237,-0.20637883117787945,0.23404218301490112,-0.8818018552012037,0.3778839682394304,0.9999764011711453,GPAT4,ENST00000396987.7,928,1371,6298,2298,0.4226415326737263,FALSE,grey60,0.2,grey60,
ENSG00000083168.10,584.4542433071856,0.03089928748442132,0.24692525926946157,0.12513619536469506,0.9004157287416433,0.9999764011711453,KAT6A,ENST00000406337.6,508,6021,9254,6528,0.04555692721434255,FALSE,grey60,0.2,grey60,
ENSG00000070718.11,154.94563091935666,-0.5006453865990597,0.40924685884916645,-1.2233334863141354,0.22120376430082483,0.9999764011711453,AP3M2,ENST00000518421.5,292,1257,3669,1548,0.6552074867653219,FALSE,grey60,0.2,grey60,
ENSG00000070501.11,227.22036103137063,-0.30798823987372054,0.2472722551055118,-1.245543054324073,0.21293219971765043,0.9999764011711453,POLB,ENST00000265421.8,171,1008,1329,1178,0.6717586593587879,FALSE,grey60,0.2,grey60,
ENSG00000078668.13,397.59283671425027,-0.22804189307639622,0.19789642731577733,-1.1523295097819866,0.24918569505613902,0.9999764011711453,VDAC3,ENST00000521158.5,69,855,949,923,0.6034768927371889,FALSE,grey60,0.2,grey60,
ENSG00000168575.9,71.5273993121463,0.06368707272370598,0.3866991789735974,0.16469409863436596,0.8691847621598295,0.9999764011711453,SLC20A2,ENST00000342228.7,371,1959,3657,2329,0.06088789598233448,FALSE,grey60,0.2,grey60,
ENSG00000176209.11,128.3391486443502,-0.4543533931582732,0.2960952716457147,-1.5344837850093003,0.12491067935310476,0.9999764011711453,SMIM19,ENST00000438528.7,50,324,2958,373,0.903400429633441,FALSE,grey60,0.2,grey60,
ENSG00000120925.15,139.75452239621174,-0.2770212871783331,0.26928756406563653,-1.028719198896283,0.3036116454699416,0.9999764011711453,RNF170,ENST00000534961.5,478,777,4116,1254,0.5176815744552844,FALSE,grey60,0.2,grey60,
ENSG00000168172.8,435.3493909985879,0.5481788957237125,0.27369004032151406,2.0029186852387686,0.045186017148864624,0.9999764011711453,HOOK3,ENST00000307602.8,201,2157,14398,2357,1.3449959371928144,FALSE,grey60,0.2,grey60,
ENSG00000168522.12,229.47652494944515,-0.2856229729322459,0.21650553652898047,-1.319240964971876,0.1870885670844861,0.9999764011711453,FNTA,ENST00000302279.7,195,1140,1840,1334,0.7279527512697873,FALSE,grey60,0.2,grey60,
ENSG00000165102.14,120.09308799807609,-0.5676634867834992,0.42045253306285874,-1.3501250251681371,0.17697588235423178,0.9999764011711453,HGSNAT,ENST00000379644.8,43,1908,5236,1950,0.7520859137180349,FALSE,grey60,0.2,grey60,
ENSG00000253729.7,795.1070757295536,0.3517726787010235,0.33010524772989547,1.0656379476549769,0.28658733812861226,0.9999764011711453,PRKDC,ENST00000314191.6,58,12387,13509,12444,0.5427430013160268,FALSE,grey60,0.2,grey60,
